IMMR_code,Disease,live_f_17-49,live_f_50-69,live_f_70+,live_f_NA,live_f_Total,year
134,Cerebroavascular disease (I60-I69),1792.0000000000014,7327.00000000001,8408.9999999999945,23.000000000000018,17605.999999999953,2016
135,Atherosclerosis (I70),44,97.000000000000014,29.000000000000032,0,171.99999999999972,2016
136,Arterial embolism and thrombosis (I74),43.000000000000057,22,13.000000000000011,0,79,2016
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",223.99999999999977,347.00000000000023,131.99999999999983,0,724.00000000000091,2016
125,Essential hypertension (I10),10117.000000000024,23755.999999999985,16046.000000000013,55,50088.000000000051,2017
126,Hypertensive heart disease (I11),684.99999999999977,1200.9999999999991,731.00000000000125,5.0000000000000071,2626.0000000000023,2017
127,Other hypertensive diseases (I12-I15),324.00000000000017,554.00000000000148,310.0000000000004,12,1210.0000000000036,2017
128,"Acute myocardial infarction (I21,I22)",1707.9999999999993,6732.0000000000155,5093.0000000000045,21.000000000000004,13570.000000000027,2017
129,"Other ischaemic heart disease  (I20,I23-I25)",6587.0000000000118,18367.000000000004,10092.999999999989,12,35143.999999999978,2017
130,Pulmonary embolism (I26),87.999999999999901,144.99999999999991,74,2.0000000000000044,308.9999999999992,2017
131,Cor pulmonale (I27.9),27,50.000000000000078,57.999999999999801,3,138.00000000000023,2017
132,Heart failure (I50),782.99999999999909,3096.9999999999995,3174.9999999999955,5.0000000000000027,7113.0000000000164,2017
134,Cerebroavascular disease (I60-I69),1890.0000000000023,7846.9999999999945,8976.9999999999836,13.000000000000014,18800.000000000007,2017
135,Atherosclerosis (I70),32.000000000000007,86.000000000000114,30.000000000000011,0,148.00000000000003,2017
136,Arterial embolism and thrombosis (I74),20.000000000000028,28,13.000000000000002,0,63.000000000000071,2017
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",222.00000000000048,372.00000000000023,170.00000000000043,0,788.00000000000102,2017
125,Essential hypertension (I10),11429.999999999967,26327.000000000036,17870.999999999953,51.000000000000092,55789.999999999949,2018
126,Hypertensive heart disease (I11),900.00000000000011,1737,885.00000000000023,4.0000000000000098,3532.9999999999991,2018
127,Other hypertensive diseases (I12-I15),279.0000000000008,585.99999999999943,294.99999999999966,4.0000000000000133,1174.0000000000005,2018
128,"Acute myocardial infarction (I21,I22)",2103.0000000000014,8399.0000000000146,6571.9999999999927,20.000000000000025,17113.000000000018,2018
129,"Other ischaemic heart disease (I20,I23-I25)",7924.0000000000064,20950.000000000025,11499.999999999982,5.0000000000000062,40453.999999999971,2018
130,Pulmonary embolism (I26),102.99999999999982,74.000000000000128,26,0,208,2018
131,Cor pulmonale (I27.9),27.000000000000011,45.000000000000057,49.00000000000005,0,122,2018
132,Heart failure (I50),778,3258.0000000000009,3515.000000000005,2.0000000000000044,7613.0000000000109,2018
134,Cerebroavascular disease (I60-I69),2120.9999999999973,8478.0000000000236,9943.9999999999964,8.0000000000000107,20648,2018
135,Atherosclerosis (I70),62.000000000000021,105.00000000000014,28.000000000000007,0,195.00000000000017,2018
136,Arterial embolism and thrombosis (I74),39.00000000000005,19.000000000000075,7.0000000000000044,0,66.000000000000085,2018
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",351.99999999999989,548.00000000000136,267.00000000000028,0,1194,2018
125,Essential hypertension (I10),12060.000000000015,27568.000000000051,18822.000000000022,22.000000000000068,58612.000000000095,2019
126,Hypertensive heart disease (I11),1348.9999999999982,2279.9999999999991,1079.999999999998,2.0000000000000071,4731.9999999999909,2019
127,Other hypertensive diseases (I12-I15),302.99999999999972,768.9999999999992,435.00000000000045,1.0000000000000018,1543.0000000000009,2019
128,"Acute myocardial infarction (I21,I22)",2427.9999999999995,9452.0000000000273,7657.0000000000027,21.000000000000021,19581.000000000004,2019
129,"Other ischaemic heart disease (I20,I23-I25)",8143.9999999999973,21315.000000000044,11756.999999999989,8.0000000000000497,41309.999999999985,2019
130,Pulmonary embolism (I26),76.000000000000156,115.00000000000013,29.000000000000011,1.0000000000000022,223.00000000000014,2019
131,Cor pulmonale (I27.9),11,31.000000000000025,46.000000000000043,0,92.999999999999901,2019
132,Heart failure (I50),925.99999999999943,3574.0000000000041,3768.0000000000055,3.0000000000000075,8339.99999999998,2019
134,Cerebroavascular disease (I60-I69),2360.0000000000018,9139.0000000000055,11126.999999999989,13,22725.999999999978,2019
135,Atherosclerosis (I70),34.000000000000043,91.000000000000114,31.000000000000004,0,158.00000000000006,2019
136,Arterial embolism and thrombosis (I74),30.000000000000018,11.000000000000034,11.000000000000004,0,52.000000000000057,2019
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",395.00000000000017,703.00000000000011,324.00000000000063,0,1443.0000000000002,2019
125,Essential hypertension (I10),10823.999999999987,23443.999999999975,16007.000000000004,26.000000000000007,50393.000000000087,2020
126,Hypertensive heart disease (I11),1067.0000000000002,1909.0000000000014,1014.0000000000005,1.0000000000000009,3991.9999999999982,2020
127,Other hypertensive diseases (I12-I15),290,597.00000000000045,331.00000000000045,0,1240.0000000000002,2020
128,"Acute myocardial infarction (I21,I22)",2118.0000000000018,9436.9999999999873,6943.0000000000055,11,18526.999999999985,2020
129,"Other ischaemic heart disease (I20,I23-I25)",6532.9999999999973,16633.999999999982,9423.99999999998,9.0000000000000124,32680.000000000044,2020
130,Pulmonary embolism (I26),91.000000000000199,104.00000000000014,45.000000000000043,0,240.99999999999969,2020
131,Cor pulmonale (I27.9),8,31.000000000000043,40.000000000000036,0,79,2020
132,Heart failure (I50),638.99999999999898,3016.9999999999936,3218.9999999999986,1.0000000000000007,6917.0000000000064,2020
134,Cerebroavascular disease (I60-I69),2021.999999999995,8071.00000000001,9695.0000000000036,7.0000000000000178,19867.999999999956,2020
135,Atherosclerosis (I70),29.000000000000011,90.000000000000014,32.000000000000071,0,151.99999999999957,2020
136,Arterial embolism and thrombosis (I74),13.000000000000004,11,6.0000000000000018,0,30,2020
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",294.00000000000017,466.9999999999996,168.00000000000003,0,961.99999999999864,2020
125,Essential hypertension (I10),7427,16536.999999999975,11388.000000000007,57.999999999999936,35490.999999999949,2021
126,Hypertensive heart disease (I11),569.99999999999977,1035.9999999999993,521.00000000000023,4,2134,2021
127,Other hypertensive diseases (I12-I15),232.00000000000006,492.00000000000006,216.00000000000006,1.0000000000000002,957.00000000000011,2021
128,"Acute myocardial infarction (I21,I22)",2164.9999999999986,8052.9999999999973,6397.0000000000045,61.999999999999908,16687.999999999996,2021
129,"Other ischaemic heart disease (I20,I23-I25)",5400.0000000000018,13206.999999999985,6961.0000000000146,6.0000000000000115,25619.000000000015,2021
130,Pulmonary embolism (I26),79.999999999999943,71,31.000000000000007,0,182.00000000000009,2021
131,Cor pulmonale (I27.9),36.000000000000014,62,39.000000000000007,0,139.00000000000003,2021
132,Heart failure (I50),698.99999999999977,2857.0000000000018,2618.9999999999968,1.0000000000000022,6208.0000000000036,2021
134,Cerebroavascular disease (I60-I69),1958.9999999999977,7780.0000000000109,8820.9999999999927,4.0000000000000027,18634.999999999971,2021
135,Atherosclerosis (I70),28,73.000000000000043,18.000000000000011,0,119.00000000000006,2021
136,Arterial embolism and thrombosis (I74),27.000000000000004,14.000000000000002,5,0,47.000000000000007,2021
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",358.00000000000023,642,225.00000000000009,0,1238.0000000000002,2021
125,Essential hypertension (I10),10647.999999999989,24904.999999999985,17515.999999999985,35,53235.000000000044,2022
126,Hypertensive heart disease (I11),373.99999999999983,882.00000000000102,615,2,1876,2022
127,Other hypertensive diseases (I12-I15),259,644.00000000000034,367.00000000000017,0,1298.9999999999995,2022
128,"Acute myocardial infarction (I21,I22)",2846.9999999999982,10196.999999999989,8366.9999999999891,16.000000000000014,21471.000000000011,2022
129,"Other ischaemic heart disease (I20,I23-I25)",6802.9999999999991,17167.000000000022,9457.9999999999891,22,33529.00000000008,2022
130,Pulmonary embolism (I26),77,65,46.000000000000036,0,191.00000000000011,2022
131,Cor pulmonale (I27.9),6,39.000000000000007,27.000000000000007,0,74,2022
132,Heart failure (I50),869.99999999999898,3729.0000000000023,3830.9999999999977,4.0000000000000071,8485.0000000000018,2022
134,Cerebroavascular disease (I60-I69),2265.9999999999964,9180.9999999999818,10753.000000000002,16.000000000000014,22269.999999999993,2022
135,Atherosclerosis (I70),39,139.00000000000006,62,0,240.99999999999991,2022
136,Arterial embolism and thrombosis (I74),25.000000000000014,16.000000000000004,8,0,50.000000000000021,2022
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",301.99999999999983,627,264.00000000000006,0,1210.9999999999995,2022
125,Essential hypertension (I10),9778,21287,14341,715,46121,2005
126,Hypertensive heart disease (I11),623,1115,692,144,2574,2005
127,Other hypertensive diseases (I12-I15),735,1272,757,194,2958,2005
128,"Acute myocardial infarction (I21,I22)",826,2127,1512,124,4589,2005
129,"Other ischaemic heart disease  (I20,I23-I25)",5017,12264,7233,391,24905,2005
130,Pulmonary embolism (I26),90,107,92,31,320,2005
131,Cor pulmonale (I27.9),96,222,196,23,537,2005
132,Heart failure (I50),570,1602,1861,120,4153,2005
134,Cerebroavascular disease (I60-I69),806,2910,3824,91,7631,2005
135,Atherosclerosis (I70),36,106,128,4,274,2005
136,Arterial embolism and thrombosis (I74),50,82,69,7,208,2005
137,"Other diseases of arteries, artherosclerosis and capillaries",131,163,86,31,411,2005
125,Essential hypertension (I10),9919,22739,15669,621,48948,2006
126,Hypertensive heart disease (I11),726,1535,996,82,3339,2006
127,Other hypertensive diseases (I12-I15),648,1542,830,173,3193,2006
128,"Acute myocardial infarction (I21,I22)",828,2264,1529,84,4705,2006
129,"Other ischaemic heart disease  (I20,I23-I25)",5685,14344,8466,272,28767,2006
130,Pulmonary embolism (I26),21,53,29,2,105,2006
131,Cor pulmonale (I27.9),79,177,100,10,366,2006
132,Heart failure (I50),719,2013,2234,121,5087,2006
134,Cerebroavascular disease (I60-I69),991,3510,4378,98,8977,2006
135,Atherosclerosis (I70),19,45,18,2,84,2006
136,Arterial embolism and thrombosis (I74),38,34,21,1,94,2006
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",163,139,71,27,400,2006
125,Essential hypertension (I10),9693,22919,15272,550,48434,2007
126,Hypertensive heart disease (I11),578,1574,1094,66,3312,2007
127,Other hypertensive diseases (I12-I15),529,1371,706,62,2668,2007
128,"Acute myocardial infarction (I21,I22)",762,2462,1808,36,5068,2007
129,"Other ischaemic heart disease  (I20,I23-I25)",5968,15567,10065,372,31972,2007
130,Pulmonary embolism (I26),23,58,72,14,167,2007
131,Cor pulmonale (I27.9),72,149,105,8,334,2007
132,Heart failure (I50),692,2183,2379,173,5427,2007
134,Cerebroavascular disease (I60-I69),1063,4009,4824,136,10032,2007
135,Atherosclerosis (I70),15,25,46,3,89,2007
136,Arterial embolism and thrombosis (I74),13,15,6,0,34,2007
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",139,149,90,36,414,2007
125,Essential hypertension (I10),9239,21300,15291,715,46545,2008
126,Hypertensive heart disease (I11),990,1755,2191,239,5175,2008
127,Other hypertensive diseases (I12-I15),449,1035,1053,63,2600,2008
128,"Acute myocardial infarction (I21,I22)",929,2688,2130,33,5780,2008
129,"Other ischaemic heart disease  (I20,I23-I25)",5644,15204,8992,304,30144,2008
130,Pulmonary embolism (I26),36,42,23,9,110,2008
131,Cor pulmonale (I27.9),53,170,112,21,356,2008
132,Heart failure (I50),815,2468,2388,95,5766,2008
134,Cerebroavascular disease (I60-I69),1084,4357,5169,176,10786,2008
135,Atherosclerosis (I70),11,38,28,2,79,2008
136,Arterial embolism and thrombosis (I74),13,11,7,2,33,2008
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",156,182,88,37,463,2008
125,Essential hypertension (I10),11281,23437,15912,212,50842,2009
126,Hypertensive heart disease (I11),921,2182,1152,61,4316,2009
127,Other hypertensive diseases (I12-I15),573,909,576,16,2074,2009
128,"Acute myocardial infarction (I21,I22)",1033,3012,1961,30,6036,2009
129,"Other ischaemic heart disease  (I20,I23-I25)",7078,16532,9596,93,33299,2009
130,Pulmonary embolism (I26),80,181,119,9,389,2009
131,Cor pulmonale (I27.9),60,161,104,2,327,2009
132,Heart failure (I50),861,2492,2542,12,5907,2009
134,Cerebroavascular disease (I60-I69),1378,4730,5471,32,11611,2009
135,Atherosclerosis (I70),11,23,22,0,56,2009
136,Arterial embolism and thrombosis (I74),17,9,12,0,38,2009
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",203,164,113,1,481,2009
125,Essential hypertension (I10),10366,24320,16464,175,51325,2010
126,Hypertensive heart disease (I11),943,1848,924,22,3737,2010
127,Other hypertensive diseases (I12-I15),500,842,515,28,1885,2010
128,"Acute myocardial infarction (I21,I22)",1019,3345,2283,16,6663,2010
129,"Other ischaemic heart disease  (I20,I23-I25)",7143,17789,10566,110,35608,2010
130,Pulmonary embolism (I26),84,77,33,2,196,2010
131,Cor pulmonale (I27.9),55,150,229,11,445,2010
132,Heart failure (I50),769,2554,2454,8,5785,2010
134,Cerebroavascular disease (I60-I69),1512,5211,5999,35,12757,2010
135,Atherosclerosis (I70),26,39,44,0,109,2010
136,Arterial embolism and thrombosis (I74),40,10,13,0,63,2010
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",266,216,149,1,632,2010
125,Essential hypertension (I10),9904,25130,16947,260,52241,2011
126,Hypertensive heart disease (I11),610,1858,1062,58,3588,2011
127,Other hypertensive diseases (I12-I15),331,561,429,19,1350,2011
128,"Acute myocardial infarction (I21,I22)",1151,3656,2580,18,7415,2011
129,"Other ischaemic heart disease  (I20,I23-I25)",6989,18221,10370,106,35829,2011
130,Pulmonary embolism (I26),82,156,82,8,331,2011
131,Cor pulmonale (I27.9),50,168,180,3,409,2011
132,Heart failure (I50),788,2831,2889,11,6549,2011
134,Cerebroavascular disease (I60-I69),1547,5786,6674,42,14114,2011
135,Atherosclerosis (I70),19,45,33,0,102,2011
136,Arterial embolism and thrombosis (I74),19,19,13,0,56,2011
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",237,299,143,1,691,2011
125,Essential hypertension (I10),9974,25054,17113,120,52261,2012
126,Hypertensive heart disease (I11),589,1479,917,29,3024,2012
127,Other hypertensive diseases (I12-I15),541,917,565,46,2080,2012
128,"Acute myocardial infarction (I21,I22)",1204,4254,2952,31,8441,2012
129,"Other ischaemic heart disease  (I20,I23-I25)",6891,17110,9978,74,34128,2012
130,Pulmonary embolism (I26),101,126,72,0,304,2012
131,Cor pulmonale (I27.9),44,142,151,1,339,2012
132,Heart failure (I50),683,2768,2726,17,6236,2012
134,Cerebroavascular disease (I60-I69),1598,5751,6484,37,13932,2012
135,Atherosclerosis (I70),31,47,28,0,106,2012
136,Arterial embolism and thrombosis (I74),24,230,15,0,273,2012
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",216,238,102,0,571,2012
125,Essential hypertension (I10),10333,25454,17520,301,53608,2013
126,Hypertensive heart disease (I11),803,1456,1102,37,3402,2013
127,Other hypertensive diseases (I12-I15),339,695,448,23,1515,2013
128,"Acute myocardial infarction (I21,I22)",1393,4599,3286,18,9316,2013
129,"Other ischaemic heart disease  (I20,I23-I25)",6788,17215,10258,103,34424,2013
130,Pulmonary embolism (I26),85,107,64,0,257,2013
131,Cor pulmonale (I27.9),26,118,167,2,317,2013
132,Heart failure (I50),626,2729,2803,20,6226,2013
134,Cerebroavascular disease (I60-I69),1603,6083,7511,17,15277,2013
135,Atherosclerosis (I70),29,51,43,0,123,2013
136,Arterial embolism and thrombosis (I74),37,29,7,0,75,2013
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",206,256,103,0,580,2013
