IMMR_code,Disease,live_17-49,live_50-69,live_70+,live_NA,live_Total,year
125,Essential hypertension (I10),20025.000000000033,46861.000000000065,30635.000000000044,76.0000000000002,97885.00000000006,2019
126,Hypertensive heart disease (I11),2193.999999999998,3688.9999999999995,1763.999999999999,4.000000000000011,7691.999999999992,2019
127,Other hypertensive diseases (I12-I15),527.0000000000003,1272.0000000000007,726.0000000000009,2.0000000000000036,2598.0000000000027,2019
128,"Acute myocardial infarction (I21,I22)",8471.999999999995,27900.00000000003,16141.999999999993,59.999999999999936,52645.000000000044,2019
129,"Other ischaemic heart disease (I20,I23-I25)",16716.99999999999,44662.000000000015,23096.99999999998,31.00000000000005,84709.00000000001,2019
130,Pulmonary embolism (I26),118.00000000000026,215.00000000000006,54.00000000000004,1.0000000000000022,389.9999999999997,2019
131,Cor pulmonale (I27.9),38.00000000000004,252.99999999999912,247.99999999999994,4.000000000000015,551,2019
132,Heart failure (I50),1953.0000000000018,8338.000000000011,7228.000000000007,5.000000000000018,17681.99999999998,2019
134,Cerebroavascular disease (I60-I69),6564.999999999993,25975,23831.999999999993,93,56671.00000000003,2019
135,Atherosclerosis (I70),71.00000000000009,150.00000000000014,65.00000000000006,0,291.00000000000034,2019
136,Arterial embolism and thrombosis (I74),52.000000000000014,39.00000000000005,23.00000000000001,0,114.99999999999997,2019
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",866.0000000000007,2311.0000000000036,949.9999999999998,0,4174.000000000001,2019
125,Essential hypertension (I10),17642,39889.99999999998,26209,35.000000000000014,83988.00000000006,2020
126,Hypertensive heart disease (I11),1838.000000000001,3183.000000000002,1634.0000000000005,1.0000000000000009,6660.999999999996,2020
127,Other hypertensive diseases (I12-I15),503.0000000000001,1034.0000000000011,556.0000000000006,0,2153.000000000001,2020
128,"Acute myocardial infarction (I21,I22)",7681.999999999993,25700.999999999967,14581.000000000011,29,48041.00000000003,2020
129,"Other ischaemic heart disease (I20,I23-I25)",13466.999999999996,36317,18905.999999999985,27.000000000000036,68851.00000000006,2020
130,Pulmonary embolism (I26),159.00000000000028,180.00000000000014,74.00000000000014,0,414.99999999999966,2020
131,Cor pulmonale (I27.9),32.99999999999994,152.00000000000017,139.00000000000003,3,327.9999999999999,2020
132,Heart failure (I50),1447,6901.999999999996,6170.999999999995,6.00000000000001,14590.000000000004,2020
134,Cerebroavascular disease (I60-I69),5587.999999999998,22748.999999999978,20990.99999999999,75.00000000000007,49562.99999999998,2020
135,Atherosclerosis (I70),55.00000000000003,144.00000000000006,63.0000000000001,0,264.9999999999998,2020
136,Arterial embolism and thrombosis (I74),31.000000000000004,31.000000000000036,16.000000000000043,0,78.00000000000003,2020
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",656.0000000000006,1478.0000000000005,559.9999999999995,0,2745.0000000000014,2020
125,Essential hypertension (I10),12647.999999999996,28243.999999999975,18730,69.99999999999994,59850.99999999993,2021
126,Hypertensive heart disease (I11),1057,1786.9999999999993,914.0000000000002,11.000000000000007,3777,2021
127,Other hypertensive diseases (I12-I15),425,878.9999999999998,420.0000000000001,2.0000000000000004,1763,2021
128,"Acute myocardial infarction (I21,I22)",8000.000000000009,24313.00000000001,13797,110.9999999999998,46242,2021
129,"Other ischaemic heart disease (I20,I23-I25)",11620.999999999984,29646.00000000001,14483.000000000033,17.00000000000001,55855.000000000015,2021
130,Pulmonary embolism (I26),110.99999999999994,129,58.00000000000001,0,298.00000000000017,2021
131,Cor pulmonale (I27.9),82.00000000000003,172,118.00000000000003,1,376.9999999999999,2021
132,Heart failure (I50),1566.9999999999995,6518.999999999997,5121.999999999993,2.0000000000000036,13271.000000000004,2021
134,Cerebroavascular disease (I60-I69),5554.999999999998,21263.000000000022,18862,40,45893.99999999994,2021
135,Atherosclerosis (I70),59,138.00000000000006,36.000000000000014,0,238.0000000000001,2021
136,Arterial embolism and thrombosis (I74),50,27,10,0,91.00000000000003,2021
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",788.0000000000003,1848.000000000001,694.0000000000001,0,3358.999999999998,2021
125,Essential hypertension (I10),17865.99999999998,42115.99999999997,28305.999999999978,57.000000000000014,88578.00000000006,2022
126,Hypertensive heart disease (I11),696,1557.000000000001,1035,3,3295,2022
127,Other hypertensive diseases (I12-I15),468.0000000000001,1200.0000000000005,656,1,2382.999999999999,2022
128,"Acute myocardial infarction (I21,I22)",9973.999999999996,30169.99999999998,17826.99999999998,47.00000000000003,58102.00000000003,2022
129,"Other ischaemic heart disease (I20,I23-I25)",14563.999999999996,38328.00000000002,19594.000000000007,33.00000000000001,72681.00000000004,2022
130,Pulmonary embolism (I26),118,135,80.00000000000003,0,337.0000000000001,2022
131,Cor pulmonale (I27.9),19,172.00000000000003,143,0,336,2022
132,Heart failure (I50),2017.0000000000014,8732.000000000018,7408.999999999996,9.000000000000012,18274,2022
134,Cerebroavascular disease (I60-I69),6771.999999999996,25976.999999999996,23560.000000000015,70.00000000000001,56514.99999999999,2022
135,Atherosclerosis (I70),79,269.00000000000006,116.00000000000003,0,465,2022
136,Arterial embolism and thrombosis (I74),50.00000000000003,48,18.000000000000004,0,121.00000000000006,2022
137,"Other diseases of arteries, artherosclerosis and capillaries (I71-I73,I77,I78)",739.0000000000002,1872.9999999999998,787,0,3438.999999999998,2022
